id,ad,education,ofjobs,yearsexp,honors,volunteer,military,empholes,occupspecific,occupbroad,workinschool,email,computerskills,specialskills,firstname,sex,race,h,l,call,city,kind,adid,fracblack,fracwhite,lmedhhinc,fracdropout,fraccolp,linc,col,expminreq,schoolreq,eoe,parent_sales,parent_emp,branch_sales,branch_emp,fed,fracblack_empzip,fracwhite_empzip,lmedhhinc_empzip,fracdropout_empzip,fraccolp_empzip,linc_empzip,manager,supervisor,secretary,offsupport,salesrep,retailsales,req,expreq,comreq,educreq,compreq,orgreq,manuf,transcom,bankreal,trade,busservice,othservice,missind,ownership
b,6,2,2,6,0,0,0,0,189,1,0,0,1,0,Meredith,f,w,0,1,0,c,a,1184,0.0452749,0.8981764,10.79518,0.0308121,0.5900108,11.07866,0,3,,0,,60657,,,0,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,Nonprofit
b,6,4,3,8,1,0,0,1,323,6,1,1,1,0,Tanisha,f,b,1,0,0,c,a,1184,0.3975947,0.1801956,9.876219,0.3128728,0.0308469,8.728264,1,3,,0,,60657,,,0,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,Nonprofit
b,6,4,4,7,0,1,0,1,195,1,0,1,1,0,Aisha,f,b,1,0,0,c,a,1186,0.002175,0.7892668,10.24786,0.299457,0.0711788,9.366147,1,,,0,,,,,0,0.0084815,0.9596099,10.69313,0.0840681,0.3020475,9.972407,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
b,6,4,3,5,1,0,0,1,323,6,1,1,1,0,Anne,f,w,1,0,0,c,a,1186,0.3361651,0.6373696,10.43191,0.1088479,0.4065759,10.41214,1,,,0,,,,,0,0.0084815,0.9596099,10.69313,0.0840681,0.3020475,9.972407,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
b,6,3,2,8,0,0,0,1,13,1,0,0,0,1,Brendan,m,w,0,1,0,c,s,1187,0.0781423,0.8879225,10.57124,0.1539099,0.1164679,9.610659,0,2,,0,,,,,0,,,,,,,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,
b,6,4,3,4,0,0,0,1,313,5,0,0,1,0,Emily,f,w,0,1,0,c,a,1186,0.3975947,0.1801956,9.876219,0.3128728,0.0308469,8.728264,1,,,0,,,,,0,0.0084815,0.9596099,10.69313,0.0840681,0.3020475,9.972407,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
b,6,4,5,7,0,0,0,1,13,1,0,1,1,1,Jay,m,w,1,0,0,c,s,1187,0.1814695,0.5718328,10.21782,0.2580027,0.0734085,9.191566,1,2,,0,,,,,0,,,,,,,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,
b,6,2,1,3,0,0,0,1,233,6,0,0,1,0,Keisha,f,b,0,1,0,c,a,1186,0.454303,0.2714492,9.895607,0.2481415,0.1511719,9.291091,0,,,0,,,,,0,0.0084815,0.9596099,10.69313,0.0840681,0.3020475,9.972407,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
b,6,3,2,8,0,0,0,1,256,3,0,0,0,1,Latonya,f,b,0,1,1,c,s,1187,0.3975947,0.1801956,9.876219,0.3128728,0.0308469,8.728264,0,2,,0,,,,,0,,,,,,,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,
b,6,4,1,8,0,0,0,1,13,1,0,1,1,1,Tamika,f,b,1,0,1,c,s,1187,0.9545974,0.0428035,10.27677,0.1974444,0.1093796,9.304468,1,2,,0,,,,,0,,,,,,,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,
354,6,4,4,14,0,1,0,0,13,1,1,0,1,1,Aisha,f,b,1,0,0,b,s,189,0.0092243,0.9659145,10.14408,0.1777313,0.1453947,9.593764,1,3,,0,275.9,,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Public
354,6,4,5,26,0,0,0,0,13,1,0,0,0,0,Anne,f,w,0,1,0,b,s,189,0.3034634,0.4718915,10.2307,0.1896288,0.1197555,9.334149,1,3,,0,275.9,,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Public
286,6,4,4,2,0,1,1,0,267,4,1,1,1,0,Brad,m,w,1,0,0,b,s,129,0.0114177,0.9559943,10.51105,0.168411,0.4069933,10.38693,1,some,,0,44.8,350,,,0,,,,,,,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,Private
76,6,4,4,8,0,0,0,0,13,1,0,0,1,0,Carrie,f,w,0,1,0,b,s,273,0.0114177,0.9559943,10.51105,0.168411,0.4069933,10.38693,1,3,,0,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,
259,6,4,6,8,0,1,0,0,21,1,1,1,1,0,Ebony,f,b,1,0,0,b,s,105,0.0547352,0.8104726,9.841985,0.0156556,0.2242187,9.321345,1,some,,0,,,,,0,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
398,6,4,4,6,0,0,0,0,285,4,1,0,1,0,Emily,f,w,0,1,0,b,s,229,0.0186697,0.8738047,10.03998,0.2748854,0.0925594,9.381095,1,2,,1,1.9,15,,,0,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
226,6,4,6,18,0,1,0,0,13,1,0,0,1,0,Geoffrey,m,w,1,0,0,b,s,76,0.0092243,0.9659145,10.14408,0.1777313,0.1453947,9.593764,1,5,somcol,1,,,612.7,,0,0.0040303,0.9264852,11.12976,0.0498308,0.3947656,10.5187,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,Public
286,6,4,4,6,0,0,0,0,285,4,1,0,1,0,Greg,m,w,0,1,0,b,s,129,0.0092243,0.9659145,10.14408,0.1777313,0.1453947,9.593764,1,some,,0,44.8,350,,,0,,,,,,,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,Private
259,6,4,4,2,0,1,1,0,267,4,1,1,1,0,Greg,m,w,1,0,0,b,s,105,0.3034634,0.4718915,10.2307,0.1896288,0.1197555,9.334149,1,some,,0,,,,,0,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
398,6,4,3,7,0,0,0,1,274,4,0,0,0,0,Hakim,m,b,0,1,0,b,s,229,0.4363947,0.3334244,9.967448,0.1804029,0.1447593,9.17378,1,2,,1,1.9,15,,,0,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
76,6,4,5,26,0,0,0,0,13,1,0,0,0,0,Hakim,m,b,0,1,0,b,s,273,0.1895358,0.6656018,10.34287,0.1731281,0.1360534,9.474319,1,3,,0,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,
226,6,4,4,14,0,1,0,0,13,1,1,0,1,1,Jermaine,m,b,1,0,0,b,s,76,0.1448434,0.7160773,9.967776,0.0688581,0.263203,9.643809,1,5,somcol,1,,,612.7,,0,0.0040303,0.9264852,11.12976,0.0498308,0.3947656,10.5187,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,Public
226,6,4,4,8,0,0,0,0,13,1,0,0,1,0,Jill,f,w,0,1,0,b,s,76,0.5868621,0.3378662,10.29106,0.1804726,0.1324186,9.40063,1,5,somcol,1,,,612.7,,0,0.0040303,0.9264852,11.12976,0.0498308,0.3947656,10.5187,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,Public
181,6,4,4,2,0,1,1,0,267,4,1,1,1,0,Jill,f,w,1,0,0,b,s,44,0.1895358,0.6656018,10.34287,0.1731281,0.1360534,9.474319,1,,,0,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
259,6,4,3,7,0,0,0,1,274,4,0,0,0,0,Kareem,m,b,0,1,0,b,s,105,0.0186697,0.8738047,10.03998,0.2748854,0.0925594,9.381095,1,some,,0,,,,,0,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
181,6,4,6,8,0,1,0,0,21,1,1,1,1,0,Keisha,f,b,1,0,0,b,s,44,0.3034634,0.4718915,10.2307,0.1896288,0.1197555,9.334149,1,,,0,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
286,6,4,6,8,0,1,0,0,21,1,1,1,1,0,Kenya,f,b,1,0,0,b,s,129,0.1448434,0.7160773,9.967776,0.0688581,0.263203,9.643809,1,some,,0,44.8,350,,,0,,,,,,,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,Private
398,6,4,4,2,0,1,1,0,267,4,1,1,1,0,Latoya,f,b,1,0,0,b,s,229,0.0547352,0.8104726,9.841985,0.0156556,0.2242187,9.321345,1,2,,1,1.9,15,,,0,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
76,6,4,4,14,0,1,0,0,13,1,1,0,1,1,Latoya,f,b,1,0,0,b,s,273,0.0111534,0.9755169,10.7527,0.0296518,0.6708379,10.86192,1,3,,0,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,
76,6,4,6,18,0,1,0,0,13,1,0,0,1,0,Laurie,f,w,1,0,0,b,s,273,0.0033359,0.9816528,10.29968,0.1907506,0.3284306,10.00383,1,3,,0,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,
259,6,4,4,6,0,0,0,0,285,4,1,0,1,0,Matthew,m,w,0,1,0,b,s,105,0.7277222,0.0964076,9.819562,0.2395837,0.0886328,9.081825,1,some,,0,,,,,0,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
354,6,4,6,18,0,1,0,0,13,1,0,0,1,0,Meredith,f,w,1,0,0,b,s,189,0.4363947,0.3334244,9.967448,0.1804029,0.1447593,9.17378,1,3,,0,275.9,,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Public
181,6,4,4,6,0,0,0,0,285,4,1,0,1,0,Sarah,f,w,0,1,0,b,s,44,0.0498238,0.8836139,10.48369,0.0583399,0.5508026,10.34339,1,,,0,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
181,6,4,3,7,0,0,0,1,274,4,0,0,0,0,Tamika,f,b,0,1,0,b,s,44,0.0186697,0.8738047,10.03998,0.2748854,0.0925594,9.381095,1,,,0,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
398,6,4,6,8,0,1,0,0,21,1,1,1,1,0,Todd,m,w,1,0,0,b,s,229,0.0186697,0.8738047,10.03998,0.2748854,0.0925594,9.381095,1,2,,1,1.9,15,,,0,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
286,6,4,3,7,0,0,0,1,274,4,0,0,0,0,Tremayne,m,b,0,1,0,b,s,129,0.0092243,0.9659145,10.14408,0.1777313,0.1453947,9.593764,1,some,,0,44.8,350,,,0,,,,,,,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,Private
354,6,4,4,8,0,0,0,0,13,1,0,0,1,0,Tremayne,m,b,0,1,0,b,s,189,0.0186697,0.8738047,10.03998,0.2748854,0.0925594,9.381095,1,3,,0,275.9,,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Public
226,6,4,5,26,0,0,0,0,13,1,0,0,0,0,Tyrone,m,b,0,1,0,b,s,76,0.0547352,0.8104726,9.841985,0.0156556,0.2242187,9.321345,1,5,somcol,1,,,612.7,,0,0.0040303,0.9264852,11.12976,0.0498308,0.3947656,10.5187,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,Public
b,60,2,4,16,0,0,0,1,27,6,0,1,1,1,Ebony,f,b,1,0,0,b,a,1188,0.0114177,0.9559943,10.51105,0.168411,0.4069933,10.38693,0,,,0,,,,,0,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
b,60,3,2,1,0,0,0,1,313,6,0,0,1,1,Emily,f,w,0,1,0,b,a,1188,0.1448434,0.7160773,9.967776,0.0688581,0.263203,9.643809,0,,,0,,,,,0,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
b,60,3,5,26,1,1,0,1,313,6,1,1,1,1,Jill,f,w,1,0,0,b,a,1188,0.0114177,0.9559943,10.51105,0.168411,0.4069933,10.38693,0,,,0,,,,,0,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
b,60,3,5,5,0,0,0,1,264,4,1,0,0,1,Lakisha,f,b,0,1,0,b,a,1188,0.0033359,0.9816528,10.29968,0.1907506,0.3284306,10.00383,0,,,0,,,,,0,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
60,60,2,3,8,1,0,0,1,263,4,0,0,0,0,Greg,m,w,0,1,0,b,s,269,0.022392,0.221549,9.614338,0.3561644,0.1875659,9.520982,0,some,,0,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,
60,60,4,4,10,1,0,1,1,263,4,0,1,1,0,Jay,m,w,1,0,0,b,s,269,0.8991331,0.036512,9.999252,0.2246564,0.086145,9.220489,1,some,,0,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,
60,60,1,3,10,0,0,0,1,27,1,0,0,0,0,Leroy,m,b,0,1,0,b,s,269,0.3424815,0.4227923,10.09955,0.194318,0.2738013,9.654257,0,some,,0,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,
60,60,4,2,6,0,1,0,0,263,4,1,1,1,1,Rasheed,m,b,1,0,0,b,s,269,0.7277222,0.0964076,9.819562,0.2395837,0.0886328,9.081825,1,some,,0,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,
a,60b,4,6,8,0,1,0,0,21,1,1,1,1,0,Aisha,f,b,1,0,0,b,s,351,0.0111534,0.9755169,10.7527,0.0296518,0.6708379,10.86192,1,,colp,1,,,,,1,,,,,,,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,Private
a,60b,4,4,6,0,0,0,0,285,4,1,0,1,0,Kareem,m,b,0,1,0,b,s,351,0.0547352,0.8104726,9.841985,0.0156556,0.2242187,9.321345,1,,colp,1,,,,,1,,,,,,,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,Private
a,60b,4,4,2,0,1,1,0,267,4,1,1,1,0,Matthew,m,w,1,0,0,b,s,351,0.0902861,0.7915025,10.59781,0.0804637,0.5225287,10.5671,1,,colp,1,,,,,1,,,,,,,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,Private
a,60b,4,3,7,0,0,0,1,274,4,0,0,0,0,Meredith,f,w,0,1,0,b,s,351,0.0186697,0.8738047,10.03998,0.2748854,0.0925594,9.381095,1,,colp,1,,,,,1,,,,,,,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,Private
a,61b,4,2,10,0,1,0,1,7,1,0,1,1,0,Greg,m,w,1,0,1,b,s,352,0.0547352,0.8104726,9.841985,0.0156556,0.2242187,9.321345,1,2,,1,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,
a,61b,4,4,8,0,0,0,0,34,1,1,0,0,0,Jay,m,w,0,1,1,b,s,352,0.1895358,0.6656018,10.34287,0.1731281,0.1360534,9.474319,1,2,,1,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,
a,61b,4,6,8,0,1,0,0,267,4,0,1,0,0,Kareem,m,b,1,0,1,b,s,352,0.5868621,0.3378662,10.29106,0.1804726,0.1324186,9.40063,1,2,,1,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,
a,61b,4,5,8,0,0,0,0,267,4,1,0,1,0,Tamika,f,b,0,1,1,b,s,352,0.1448434,0.7160773,9.967776,0.0688581,0.263203,9.643809,1,2,,1,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,
b,62,3,2,2,0,0,0,1,379,6,0,0,0,1,Anne,f,w,0,1,0,b,a,1189,0.7277222,0.0964076,9.819562,0.2395837,0.0886328,9.081825,0,,,0,5.7,85,,,0,0.0114177,0.9559943,10.51105,0.168411,0.4069933,10.38693,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
b,62,3,5,13,0,0,0,1,307,1,0,0,1,1,Latoya,f,b,0,1,0,b,a,1189,0.0111534,0.9755169,10.7527,0.0296518,0.6708379,10.86192,0,,,0,5.7,85,,,0,0.0114177,0.9559943,10.51105,0.168411,0.4069933,10.38693,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
b,62,3,3,14,0,1,0,1,33,1,1,1,1,1,Meredith,f,w,1,0,0,b,a,1189,0.3424815,0.4227923,10.09955,0.194318,0.2738013,9.654257,0,,,0,5.7,85,,,0,0.0114177,0.9559943,10.51105,0.168411,0.4069933,10.38693,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
b,62,2,5,18,0,1,0,1,22,1,0,1,0,0,Tanisha,f,b,1,0,0,b,a,1189,0.4363947,0.3334244,9.967448,0.1804029,0.1447593,9.17378,0,,,0,5.7,85,,,0,0.0114177,0.9559943,10.51105,0.168411,0.4069933,10.38693,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,Private
a,62b,4,4,6,0,0,0,0,285,4,1,0,1,0,Greg,m,w,0,1,0,b,s,353,0.0033359,0.9816528,10.29968,0.1907506,0.3284306,10.00383,1,some,,0,,,,,0,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
a,62b,4,6,8,0,1,0,0,21,1,1,1,1,0,Jamal,m,b,1,0,0,b,s,353,0.8991331,0.036512,9.999252,0.2246564,0.086145,9.220489,1,some,,0,,,,,0,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
a,62b,4,3,7,0,0,0,1,274,4,0,0,0,0,Latoya,f,b,0,1,0,b,s,353,0.1448434,0.7160773,9.967776,0.0688581,0.263203,9.643809,1,some,,0,,,,,0,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
a,62b,4,4,2,0,1,1,0,267,4,1,1,1,0,Neil,m,w,1,0,0,b,s,353,0.7277222,0.0964076,9.819562,0.2395837,0.0886328,9.081825,1,some,,0,,,,,0,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
b,63,2,4,16,0,0,0,1,27,6,0,1,1,1,Allison,f,w,1,0,0,b,a,1190,0.7277222,0.0964076,9.819562,0.2395837,0.0886328,9.081825,0,3,,0,29.6,375,,,0,0.0902861,0.7915025,10.59781,0.0804637,0.5225287,10.5671,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,Private
b,63,3,5,13,0,0,0,1,307,1,0,1,1,1,Ebony,f,b,0,1,0,b,a,1190,0.1448434,0.7160773,9.967776,0.0688581,0.263203,9.643809,0,3,,0,29.6,375,,,0,0.0902861,0.7915025,10.59781,0.0804637,0.5225287,10.5671,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,Private
b,63,3,3,13,0,1,0,1,33,1,1,1,1,1,Lakisha,f,b,1,0,0,b,a,1190,0.3034634,0.4718915,10.2307,0.1896288,0.1197555,9.334149,0,3,,0,29.6,375,,,0,0.0902861,0.7915025,10.59781,0.0804637,0.5225287,10.5671,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,Private
b,63,4,4,11,0,0,0,1,387,6,0,0,1,1,Meredith,f,w,0,1,0,b,a,1190,0.5868621,0.3378662,10.29106,0.1804726,0.1324186,9.40063,1,3,,0,29.6,375,,,0,0.0902861,0.7915025,10.59781,0.0804637,0.5225287,10.5671,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,Private
a,63b,4,4,2,0,1,1,0,267,4,1,1,1,0,Brett,m,w,1,0,1,b,s,354,0.5868621,0.3378662,10.29106,0.1804726,0.1324186,9.40063,1,1,,1,,,,,0,,,,,,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
a,63b,4,4,6,0,0,0,0,285,4,1,0,1,0,Ebony,f,b,0,1,1,b,s,354,0.7277222,0.0964076,9.819562,0.2395837,0.0886328,9.081825,1,1,,1,,,,,0,,,,,,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
a,63b,4,3,7,0,0,0,1,274,4,0,0,0,0,Neil,m,w,0,1,0,b,s,354,0.0186697,0.8738047,10.03998,0.2748854,0.0925594,9.381095,1,1,,1,,,,,0,,,,,,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
a,63b,4,6,8,0,1,0,0,21,1,1,1,1,0,Tremayne,m,b,1,0,1,b,s,354,0.7277222,0.0964076,9.819562,0.2395837,0.0886328,9.081825,1,1,,1,,,,,0,,,,,,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
64,64,4,6,8,0,1,0,0,267,4,0,1,0,0,Anne,f,w,1,0,0,b,s,270,0.0114177,0.9559943,10.51105,0.168411,0.4069933,10.38693,1,some,,0,,,,,,0.0266445,0.8196443,10.26144,0.2275187,0.1435411,9.490922,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,
64,64,4,4,8,0,0,0,0,34,1,1,0,0,0,Kareem,m,b,0,1,0,b,s,270,0.4363947,0.3334244,9.967448,0.1804029,0.1447593,9.17378,1,some,,0,,,,,,0.0266445,0.8196443,10.26144,0.2275187,0.1435411,9.490922,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,
64,64,4,2,10,0,1,0,1,7,1,0,1,1,0,Kenya,f,b,1,0,0,b,s,270,0.1448434,0.7160773,9.967776,0.0688581,0.263203,9.643809,1,some,,0,,,,,,0.0266445,0.8196443,10.26144,0.2275187,0.1435411,9.490922,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,
64,64,4,5,8,0,0,0,0,267,4,1,0,1,0,Matthew,m,w,0,1,0,b,s,270,0.5868621,0.3378662,10.29106,0.1804726,0.1324186,9.40063,1,some,,0,,,,,,0.0266445,0.8196443,10.26144,0.2275187,0.1435411,9.490922,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,
b,65,3,3,13,0,0,0,1,33,1,1,0,1,1,Jill,f,w,1,0,0,b,a,1191,0.0111534,0.9755169,10.7527,0.0296518,0.6708379,10.86192,0,3,,0,904.5,5700,904.5,5700,0,0.1967839,0.6551806,10.322,0.111489,0.3541872,9.723823,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
b,65,4,4,11,0,0,0,1,387,6,0,0,1,1,Kenya,f,b,0,1,0,b,a,1191,0.7277222,0.0964076,9.819562,0.2395837,0.0886328,9.081825,1,3,,0,904.5,5700,904.5,5700,0,0.1967839,0.6551806,10.322,0.111489,0.3541872,9.723823,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
b,65,3,5,13,0,0,0,1,307,1,0,1,1,1,Sarah,f,w,0,1,0,b,a,1191,0.1895358,0.6656018,10.34287,0.1731281,0.1360534,9.474319,0,3,,0,904.5,5700,904.5,5700,0,0.1967839,0.6551806,10.322,0.111489,0.3541872,9.723823,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
b,65,2,4,16,0,0,0,1,27,6,0,1,1,1,Tamika,f,b,1,0,0,b,a,1191,0.7277222,0.0964076,9.819562,0.2395837,0.0886328,9.081825,0,3,,0,904.5,5700,904.5,5700,0,0.1967839,0.6551806,10.322,0.111489,0.3541872,9.723823,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
a,65b,4,3,7,0,0,0,1,274,4,0,0,0,0,Brad,m,w,0,1,0,b,s,355,0.0498238,0.8836139,10.48369,0.0583399,0.5508026,10.34339,1,some,,1,40,310,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Private
a,65b,4,4,2,0,1,1,0,267,4,1,1,1,0,Jermaine,m,b,1,0,0,b,s,355,0.022392,0.221549,9.614338,0.3561644,0.1875659,9.520982,1,some,,1,40,310,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Private
a,65b,4,6,8,0,1,0,0,21,1,1,1,1,0,Neil,m,w,1,0,0,b,s,355,0.4363947,0.3334244,9.967448,0.1804029,0.1447593,9.17378,1,some,,1,40,310,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Private
a,65b,4,4,6,0,0,0,0,285,4,1,0,1,0,Tamika,f,b,0,1,0,b,s,355,0.0114177,0.9559943,10.51105,0.168411,0.4069933,10.38693,1,some,,1,40,310,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Private
a,66b,4,4,6,0,0,0,0,285,4,1,0,1,0,Lakisha,f,b,0,1,0,b,s,356,0.3424815,0.4227923,10.09955,0.194318,0.2738013,9.654257,1,,,0,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
a,66b,4,4,2,0,1,1,0,267,4,1,1,1,0,Matthew,m,w,1,0,0,b,s,356,0.0186697,0.8738047,10.03998,0.2748854,0.0925594,9.381095,1,,,0,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
a,66b,4,3,7,0,0,0,1,274,4,0,0,0,0,Meredith,f,w,0,1,0,b,s,356,0.3034634,0.4718915,10.2307,0.1896288,0.1197555,9.334149,1,,,0,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
a,66b,4,6,8,0,1,0,0,21,1,1,1,1,0,Rasheed,m,b,1,0,0,b,s,356,0.1448434,0.7160773,9.967776,0.0688581,0.263203,9.643809,1,,,0,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
69,69,4,6,8,0,1,0,0,21,1,1,1,1,0,Anne,f,w,1,0,0,b,s,271,0.0186697,0.8738047,10.03998,0.2748854,0.0925594,9.381095,1,some,,0,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,
69,69,4,4,6,0,0,0,0,285,4,1,0,1,0,Rasheed,m,b,0,1,0,b,s,271,0.3424815,0.4227923,10.09955,0.194318,0.2738013,9.654257,1,some,,0,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,
69,69,4,3,7,0,0,0,1,274,4,0,0,0,0,Sarah,f,w,0,1,0,b,s,271,0.1895358,0.6656018,10.34287,0.1731281,0.1360534,9.474319,1,some,,0,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,
